ts,value
0,-2.467909406910967
1,-2.522208880855733
2,-2.7937062505795645
3,-2.440759669938583
4,-2.7937062505795645
5,-2.522208880855733
6,-2.440759669938583
7,-2.250711511131901
8,-1.9792141414080697
9,-1.9113397989771117
10,-1.707716771684238
11,-1.5719680868223223
12,-1.802740851087579
13,-1.5719680868223223
14,-1.5719680868223223
15,-1.938489535949495
16,-1.843465456546154
17,-2.250711511131901
18,-2.427184801452392
19,-2.522208880855733
20,-2.657957565717649
21,-2.657957565717649
22,-2.250711511131901
23,-2.250711511131901
24,-2.291436116590476
25,-2.1149628262699856
26,-1.9792141414080697
27,-2.0470884838390275
28,-1.9792141414080697
29,-1.9792141414080697
30,-1.9520644044356865
31,-2.1149628262699856
32,-1.707716771684238
33,-1.6534172977394717
34,-1.3004707170984906
35,-1.0289733473746592
36,-1.164722032236575
37,-1.0289733473746592
38,-1.0289733473746592
39,-1.354770191043257
40,-1.3004707170984906
41,-1.5719680868223223
42,-1.843465456546154
43,-1.9792141414080697
44,-1.9792141414080697
45,-1.992789009894261
46,-1.9792141414080697
47,-2.1149628262699856
48,-2.101387957783794
49,-1.843465456546154
50,-1.707716771684238
51,-1.8298905880599623
52,-1.707716771684238
53,-1.5719680868223223
54,-1.6262675607670887
55,-1.5719680868223223
56,-1.164722032236575
57,-1.096847689805617
58,-0.8932246625127434
59,-0.6217272927889117
60,-0.6081524243027202
61,-0.6217272927889117
62,-0.7574759776508275
63,-0.6217272927889117
64,-0.6217272927889117
65,-0.8932246625127434
66,-0.7846257146232106
67,-1.164722032236575
68,-1.3004707170984906
69,-0.7574759776508275
70,-1.5719680868223223
71,-1.4362194019604064
72,-0.8796497940265517
73,-1.5719680868223223
74,-1.707716771684238
75,-1.2868958486122992
76,-1.4362194019604064
77,-1.4362194019604064
78,-0.9067995309989348
79,-1.0289733473746592
80,-0.6217272927889117
81,-0.5402780818717623
82,-0.21448123820316436
83,-0.21448123820316436
84,-0.30950531760650535
85,-0.48597860792699593
86,-0.48597860792699593
87,-0.6217272927889117
88,-0.7574759776508275
89,-0.8932246625127434
90,-0.7846257146232106
91,-0.8932246625127434
92,-0.7574759776508275
93,-0.513128344899379
94,-0.7574759776508275
95,-0.8932246625127434
96,-0.5402780818717623
97,-1.0289733473746592
98,-1.164722032236575
99,-0.3773796600374632
100,-0.8932246625127434
101,-1.0289733473746592
102,-0.5810026873303369
103,-0.8932246625127434
104,-0.35022992306508016
105,0.15204021092400818
106,0.3285135012444988
107,0.3285135012444988
108,0.08416586849305029
109,0.19276481638258303
110,0.19276481638258303
111,-0.024433079396482444
112,-0.35022992306508016
113,-0.48597860792699593
114,-0.3773796600374632
115,-0.7574759776508275
116,-0.7574759776508275
117,-0.47240373944080444
118,-1.0289733473746592
119,-0.5402780818717623
120,-0.5402780818717623
121,-1.0289733473746592
122,-1.164722032236575
123,-0.5538529503579539
124,-1.164722032236575
125,-1.164722032236575
126,-0.5674278188441454
127,-1.0289733473746592
128,-0.6217272927889117
129,-0.07873255334124857
130,0.05701613152066722
131,0.19276481638258303
132,-0.10588229031363162
133,0.05701613152066722
134,-0.07873255334124857
135,-0.28235558063412225
136,-0.35022992306508016
137,-0.21448123820316436
138,-0.3230801860926971
139,-0.35022992306508016
140,-0.21448123820316436
141,-0.3366550545788884
142,-0.35022992306508016
143,-0.07873255334124857
144,-0.14660689577220645
145,-0.35022992306508016
146,-0.6217272927889117
147,-0.5402780818717623
148,-0.8932246625127434
149,-0.8932246625127434
150,-0.8660749255403603
151,-0.7574759776508275
152,-0.7574759776508275
153,-0.6896016352198696
154,-0.35022992306508016
155,-0.35022992306508016
156,-0.4181042654960381
157,-0.48597860792699593
158,-0.48597860792699593
159,-0.513128344899379
160,-0.6217272927889117
161,-0.6217272927889117
162,-0.6760267667336781
163,-0.6217272927889117
164,-0.7574759776508275
165,-0.7846257146232106
166,-0.8932246625127434
167,-1.0289733473746592
168,-1.0153984788884676
169,-1.164722032236575
170,-1.4362194019604064
171,-0.9746738734298928
172,-1.5719680868223223
173,-1.843465456546154
174,-1.4769440074189812
175,-1.4362194019604064
176,-0.8932246625127434
177,-0.4995534764131875
178,-0.35022992306508016
179,-0.21448123820316436
180,-0.24163097517554744
181,-0.07873255334124857
182,-0.21448123820316436
183,-0.390954528523655
184,-1.0289733473746592
185,-1.164722032236575
186,-1.2733209801261076
187,-1.4362194019604064
188,-1.4362194019604064
189,-1.5583932183361309
190,-1.5719680868223223
191,-1.5719680868223223
192,-1.4362194019604064
193,-1.5719680868223223
194,-1.5719680868223223
195,-1.3954947965018316
196,-1.707716771684238
197,-1.707716771684238
198,-1.4769440074189812
199,-1.4362194019604064
200,-0.8932246625127434
201,-0.43167913398222957
202,-0.21448123820316436
203,-0.21448123820316436
204,-0.17375663274458952
205,-0.35022992306508016
206,-0.35022992306508016
207,-0.48597860792699593
208,-0.6217272927889117
209,-0.8932246625127434
210,-0.8117754515955939
211,-0.8932246625127434
212,-0.8932246625127434
213,-0.9746738734298928
214,-1.0289733473746592
215,-1.164722032236575
216,-1.069697952833234
217,-1.0289733473746592
218,-1.164722032236575
219,-1.0289733473746592
220,-1.164722032236575
221,-1.164722032236575
222,-0.8253503200817854
223,-1.0289733473746592
224,-0.8932246625127434
225,-0.5945775558165287
226,-0.7574759776508275
227,-0.7574759776508275
228,-0.5674278188441454
229,-0.7574759776508275
230,-0.6217272927889117
231,-0.6353021612751033
232,-1.0289733473746592
233,-1.164722032236575
234,-0.771050846137019
235,-1.3004707170984906
236,-1.164722032236575
237,-0.7846257146232106
238,-1.3004707170984906
239,-1.4362194019604064
240,-0.771050846137019
241,-1.5719680868223223
242,-1.5719680868223223
243,-0.8525000570541685
244,-1.5719680868223223
245,-1.4362194019604064
246,-0.743901109164636
247,-1.164722032236575
248,-0.6217272927889117
249,-0.07873255334124857
250,-0.21448123820316436
251,-0.21448123820316436
252,0.13846534243781689
253,-0.07873255334124857
254,0.19276481638258303
255,-0.09230742182744034
256,-0.35022992306508016
257,-0.6217272927889117
258,-0.5538529503579539
259,-0.35022992306508016
260,-0.8932246625127434
261,-0.7574759776508275
262,-0.7574759776508275
263,-1.164722032236575
264,-0.6896016352198696
265,-1.0289733473746592
266,-1.164722032236575
267,-0.7167513721922527
268,-1.4362194019604064
269,-0.8932246625127434
270,-0.743901109164636
271,-0.48597860792699593
272,-0.21448123820316436
273,0.070591000006859
274,-0.07873255334124857
275,0.19276481638258303
276,-0.024433079396482444
277,0.3285135012444988
278,0.3285135012444988
279,0.029866394548284162
280,-0.21448123820316436
281,-0.48597860792699593
282,-0.35022992306508016
283,-0.8932246625127434
284,-0.8932246625127434
285,-0.5402780818717623
286,-1.0289733473746592
287,-1.0289733473746592
288,-0.5674278188441454
289,-0.8932246625127434
290,-0.6217272927889117
291,-0.6896016352198696
292,-1.0289733473746592
293,-1.3004707170984906
294,-0.743901109164636
295,-0.7574759776508275
296,-0.35022992306508016
297,-0.21448123820316436
298,-0.07873255334124857
299,-0.21448123820316436
300,-0.07873255334124857
301,-0.07873255334124857
302,-0.21448123820316436
303,-0.30950531760650535
304,-0.48597860792699593
305,-0.6217272927889117
306,-0.6353021612751033
307,-0.6217272927889117
308,-0.7574759776508275
309,-0.771050846137019
310,-1.0289733473746592
311,-1.3004707170984906
312,-1.069697952833234
313,-1.4362194019604064
314,-1.4362194019604064
315,-1.2461712431537244
316,-1.5719680868223223
317,-1.4362194019604064
318,-1.2733209801261076
319,-0.8932246625127434
320,-0.7574759776508275
321,-0.5945775558165287
322,-0.48597860792699593
323,-0.48597860792699593
324,-0.4452540024684211
325,-0.35022992306508016
326,-0.35022992306508016
327,-0.743901109164636
328,-0.8932246625127434
329,-1.5719680868223223
330,-1.3683450595294486
331,-1.5719680868223223
332,-1.843465456546154
333,-1.6262675607670887
334,-1.843465456546154
335,-1.843465456546154
336,-1.680567034711855
337,-1.843465456546154
338,-1.9792141414080697
339,-1.7620162456290045
340,-1.843465456546154
341,-1.9792141414080697
342,-1.6398424292532803
343,-1.4362194019604064
344,-1.164722032236575
345,-0.5538529503579539
346,-0.6217272927889117
347,-0.48597860792699593
348,-0.47240373944080444
349,-0.48597860792699593
350,-0.35022992306508016
351,-0.4995534764131875
352,-0.6217272927889117
353,-0.7574759776508275
354,-0.6896016352198696
355,-1.0289733473746592
356,-0.7574759776508275
357,-0.6353021612751033
358,-0.8932246625127434
359,-0.513128344899379
360,-0.513128344899379
361,-0.48597860792699593
362,-0.48597860792699593
363,-0.513128344899379
364,-0.48597860792699593
365,-0.35022992306508016
366,-0.4181042654960381
367,-0.48597860792699593
368,-0.35022992306508016
369,-0.35022992306508016
370,-0.35022992306508016
371,-0.21448123820316436
372,-0.3230801860926971
373,-0.21448123820316436
374,-0.35022992306508016
375,-0.295930449120314
376,-0.35022992306508016
377,-0.35022992306508016
378,-0.295930449120314
379,-0.35022992306508016
380,-0.35022992306508016
381,-0.2552058436617392
382,-0.35022992306508016
383,-0.7574759776508275
384,-0.7846257146232106
385,-0.7574759776508275
386,-0.7574759776508275
387,-0.5945775558165287
388,-1.164722032236575
389,-1.3004707170984906
390,-1.0289733473746592
391,-0.8932246625127434
392,-0.6217272927889117
393,-0.6624518982474866
394,-0.7574759776508275
395,-0.6217272927889117
396,-0.5945775558165287
397,-0.6217272927889117
398,-0.6217272927889117
399,-0.7982005831094023
400,-1.164722032236575
401,-1.164722032236575
402,-1.3954947965018316
403,-1.4362194019604064
404,-1.5719680868223223
405,-1.5312434813637474
406,-1.707716771684238
407,-1.707716771684238
408,-1.6398424292532803
409,-1.707716771684238
410,-1.707716771684238
411,-1.707716771684238
412,-1.843465456546154
413,-1.843465456546154
414,-1.7755911141151959
415,-1.843465456546154
416,-1.843465456546154
417,-1.7891659826013875
418,-1.843465456546154
419,-1.843465456546154
420,-1.6941419031980465
421,-1.9792141414080697
422,-1.9792141414080697
423,-1.816315719573771
424,-1.9792141414080697
425,-1.9792141414080697
426,-2.0063638783804527
427,-1.9792141414080697
428,-2.1149628262699856
429,-2.033513615352836
430,-2.1149628262699856
431,-1.9792141414080697
432,-1.8977649304909203
433,-2.1149628262699856
434,-2.1149628262699856
435,-2.033513615352836
436,-2.1149628262699856
437,-2.250711511131901
438,-2.250711511131901
439,-2.1149628262699856
440,-1.843465456546154
441,-1.707716771684238
442,-1.4362194019604064
443,-1.4362194019604064
444,-1.5448183498499393
445,-1.3004707170984906
446,-1.3004707170984906
447,-1.7755911141151959
448,-1.707716771684238
449,-1.843465456546154
450,-2.0470884838390275
451,-1.707716771684238
452,-1.707716771684238
453,-1.9656392729218781
454,-1.5719680868223223
455,-1.5719680868223223
456,-1.680567034711855
457,-1.5719680868223223
458,-1.707716771684238
459,-1.6262675607670887
460,-1.707716771684238
461,-1.707716771684238
462,-1.5583932183361309
463,-1.707716771684238
464,-1.707716771684238
465,-1.3954947965018316
466,-1.5719680868223223
467,-1.707716771684238
468,-1.5040937443913645
469,-1.707716771684238
470,-1.707716771684238
471,-1.5719680868223223
472,-1.707716771684238
473,-1.707716771684238
474,-1.5855429553085139
475,-1.707716771684238
476,-1.707716771684238
477,-1.6262675607670887
478,-1.707716771684238
479,-1.707716771684238
480,-1.6262675607670887
481,-1.707716771684238
482,-1.707716771684238
483,-1.6262675607670887
484,-1.5719680868223223
485,-1.5719680868223223
486,-1.6669921662256633
487,-1.5719680868223223
488,-1.3004707170984906
489,-1.1239974267780002
490,-0.8932246625127434
491,-0.7574759776508275
492,-1.001823610402276
493,-0.7574759776508275
494,-0.7574759776508275
495,-1.0832728213194256
496,-1.164722032236575
497,-1.5719680868223223
498,-1.5583932183361309
499,-1.707716771684238
500,-1.707716771684238
501,-1.7755911141151959
502,-1.9792141414080697
503,-1.843465456546154
504,-1.870615193518537
505,-1.5719680868223223
506,-1.5719680868223223
507,-1.9656392729218781
508,-1.4362194019604064
509,-1.4362194019604064
510,-1.4633691389327896
511,-1.4362194019604064
512,-1.3004707170984906
513,-1.191871769208958
514,-1.164722032236575
515,-1.0289733473746592
516,-1.096847689805617
517,-1.164722032236575
518,-1.3004707170984906
519,-1.4905188759051728
520,-1.5719680868223223
521,-1.5719680868223223
522,-1.7212916401704297
523,-1.5719680868223223
524,-1.707716771684238
525,-1.802740851087579
526,-1.707716771684238
527,-1.707716771684238
528,-1.8298905880599623
529,-1.707716771684238
530,-1.843465456546154
531,-1.9520644044356865
532,-1.843465456546154
533,-1.843465456546154
534,-2.060663352325219
535,-1.843465456546154
536,-1.843465456546154
537,-2.0199387468666443
538,-1.707716771684238
539,-1.5719680868223223
540,-2.060663352325219
541,-1.707716771684238
542,-1.843465456546154
543,-2.0742382208114107
544,-2.1149628262699856
545,-2.1149628262699856
546,-2.169262300214752
547,-1.9792141414080697
548,-1.9792141414080697
549,-2.0742382208114107
550,-2.1149628262699856
551,-1.9792141414080697
552,-2.060663352325219
553,-1.9792141414080697
554,-2.1149628262699856
555,-2.169262300214752
556,-2.1149628262699856
557,-2.522208880855733
558,-2.060663352325219
559,-2.386460195993817
560,-1.9792141414080697
561,-1.9792141414080697
562,-1.707716771684238
563,-1.5719680868223223
564,-1.8977649304909203
565,-1.5719680868223223
566,-1.5719680868223223
567,-1.748441377142813
568,-1.9792141414080697
569,-1.9792141414080697
570,-2.1421125632423683
571,-2.1149628262699856
572,-1.9792141414080697
573,-1.992789009894261
